file,line,scope,source,flags,v8_verdict,v8_worst_attack,v8_ms_15k,v8_ms_30k,v8_ms_60k,jsc_verdict,jsc_worst_attack,jsc_ms_15k,jsc_ms_30k,jsc_ms_60k,disposition
apps/web/src/features/session/tool/tools/project-delete-tool.tsx,39,tool renderers,^\*\*Duration:\*\*.*\n?,m,linear,"(""**Duration:**""+""\n"")*",0.0,0.0,0.4,linear,"run("" "")+stop",0.1,0.0,0.0,linear
apps/web/src/features/session/tool/tools/project-delete-tool.tsx,41,tool renderers,<kortix_goal_system[^>]*>[\s\S]*?<\/kortix_goal_system>,g,SUPERLINEAR,"AST ""[^>]*"": (prefix+"" \n"")*",7.9,25.6,123.4,SUPERLINEAR,"AST ""[^>]*"": (prefix+"" "")*",4.0,16.0,67.6,blocked #5480; dead code (never called)
apps/web/src/features/session/tool/tools/project-delete-tool.tsx,43,tool renderers,^Task \*\*task-[a-z0-9]+\*\* created and started\..*$,gm,linear,"AST ""[a-z0-9]+"": (prefix+""a""+""\n"")*",0.0,0.0,0.3,linear,"AST ""[a-z0-9]+"": (prefix+""\n"")*",0.9,0.0,0.0,linear
apps/web/src/features/session/tool/tools/project-delete-tool.tsx,44,tool renderers,^Task \*\*task-[a-z0-9]+\*\* created:.*$,gm,linear,"run("" "")+stop",0.0,0.0,0.3,linear,"AST ""[a-z0-9]+"": prefix+run(""a"")+""\u2029""+x",0.0,0.1,0.1,linear
apps/web/src/features/session/tool/tools/project-delete-tool.tsx,45,tool renderers,^Task \*\*task-[a-z0-9]+\*\* started\..*$,gm,linear,"AST ""[a-z0-9]+"": (prefix+""a""+""\n"")*",0.0,0.0,0.5,linear,"""Task **task-""+run(""a"")+""\u2028""+x",0.0,0.1,0.1,linear
apps/web/src/features/session/tool/tools/project-delete-tool.tsx,46,tool renderers,^Task \*\*task-[a-z0-9]+\*\* failed to start.*$,gm,linear,"AST ""[a-z0-9]+"": (prefix+"" \n"")*",0.0,0.0,1.1,linear,"""Task **task-""+run(""a"")+""\u2028""+x",0.0,0.1,0.1,linear
apps/web/src/features/session/tool/tools/project-delete-tool.tsx,47,tool renderers,^Message sent to task.*$,gm,linear,"(""Message sent to task""+""\n"")*",0.1,4.5,0.1,linear,"run("">"")+stop",0.0,0.0,0.1,linear
apps/web/src/features/session/tool/tools/project-delete-tool.tsx,48,tool renderers,^Task \*\*task-[a-z0-9]+\*\* approved.*$,gm,linear,"(""Task **task-""+""\n"")*",0.4,0.0,0.0,linear,"""Task **task-""+run(""a"")+""\u2028""+x",0.0,0.1,0.1,linear
apps/web/src/features/session/tool/tools/project-delete-tool.tsx,49,tool renderers,^Task \*\*task-[a-z0-9]+\*\* cancelled.*$,gm,linear,"AST ""[a-z0-9]+"": (prefix+""a""+""\n"")*",0.0,0.0,0.4,linear,"AST ""[a-z0-9]+"": (prefix+""a""+""\n"")*",0.0,0.4,0.1,linear
apps/web/src/features/session/tool/tools/project-delete-tool.tsx,50,tool renderers,Worker session: ses_[a-zA-Z0-9]+,g,linear,"AST ""[a-zA-Z0-9]+"": (prefix+""a""+"" \n"")*",0.0,0.3,0.1,linear,"AST ""[a-zA-Z0-9]+"": (prefix+""a""+"" \n"")*",0.0,0.0,0.1,linear
apps/web/src/features/session/tool/tools/project-delete-tool.tsx,52,tool renderers,^---\s*\n,gm,linear,"AST ""\\s*"": (prefix+"" ""+""\n"")*",0.0,0.1,1.4,linear,"(""\n""+""\n"")*",0.0,0.0,0.3,linear
apps/web/src/features/session/tool/tools/project-delete-tool.tsx,67,tool renderers,^\*\*.*?\*\*\s*,,linear,"AST ""\\s*"": (prefix+"" ""+""\n"")*",0.0,0.0,0.4,linear,"""**""+run(""a"")+""\r""+x",0.0,0.0,0.1,linear
apps/web/src/features/session/tool/tools/pty-read-tool.tsx,66,tool renderers,<pty_output\s+([^>]*)>([\s\S]*?)<\/pty_output>,,TIMEOUT,"AST ""\\s+"": prefix+run("" "")+almost",,,,TIMEOUT,"AST ""\\s+"": prefix+run("" "")+almost",,,,fixed 726341fd78: ptyOutputBlock
apps/web/src/features/session/tool/tools/pty-read-tool.tsx,83,tool renderers,"id=""([^""]+)""",,linear,"""id=\""""+run(""a"")+""\u2029""+x",0.0,0.0,0.3,linear,"""id=\""""+run("" "")+""\""""-ish",0.0,0.0,0.1,linear
apps/web/src/features/session/tool/tools/pty-read-tool.tsx,84,tool renderers,"status=""([^""]+)""",,linear,"run("" "")+stop",0.0,0.0,0.3,linear,"AST ""[^\""]+"": prefix+x+run(""a"")+""\u2028""+x",0.0,0.1,0.1,linear
apps/web/src/features/session/tool/tools/pty-read-tool.tsx,91,tool renderers,^\(End of buffer,,linear,"run("" "")+stop",0.0,0.0,0.3,linear,"(""(End of buffer""+""\n"")*",0.0,0.0,0.0,linear
apps/web/src/features/session/tool/tools/pty-read-tool.tsx,95,tool renderers,^\d{5}\,\s?|,linear,"run("" "")+stop",0.0,0.0,0.3,linear,"""|""+run("" "")+""\u2028""+x",0.1,0.0,0.0,linear
apps/web/src/features/session/tool/tools/pty-spawn-tool.tsx,28,tool renderers,<pty_spawned>([\s\S]*?)<\/pty_spawned>,,SUPERLINEAR,"AST ""[\\s\\S]*?"": (prefix+"" ""+""\n"")*",2.0,7.6,34.0,SUPERLINEAR,"AST ""[\\s\\S]*?"": (prefix+"" \n"")*",5.1,16.1,74.2,fixed 726341fd78: ptySpawnedBody
apps/web/src/features/session/tool/tools/session-get-tool.tsx,41,tool renderers,^=== SESSION:\s*(.+?)\s*===$,m,TIMEOUT,"""=== SESSION:""+run("" "")+stop",,,,TIMEOUT,"""=== SESSION:""+run("" "")+stop",,,,fixed 6bf34eb4c7: parseSessionGetOutput
apps/web/src/features/session/tool/tools/session-get-tool.tsx,42,tool renderers,^ID:\s*(ses_\S+),m,linear,"""ID:""+run("" "")+""\u2028""+x",0.1,0.0,0.4,linear,"AST (example minus last+""\n"")*",0.0,0.0,0.1,linear
apps/web/src/features/session/tool/tools/session-get-tool.tsx,43,tool renderers,Created:\s*(\S+ \S+),,SUPERLINEAR,"AST ""\\s*"": (prefix)*",12.7,50.5,199.4,SUPERLINEAR,"(""Created:"")*",10.7,42.3,169.2,fixed 6bf34eb4c7: parseSessionGetOutput
apps/web/src/features/session/tool/tools/session-get-tool.tsx,44,tool renderers,Updated:\s*(\S+ \S+),,SUPERLINEAR,"AST ""\\s*"": (prefix)*",12.7,50.2,198.3,SUPERLINEAR,"(""Updated:"")*",10.6,42.3,171.4,fixed 6bf34eb4c7: parseSessionGetOutput
apps/web/src/features/session/tool/tools/session-get-tool.tsx,45,tool renderers,^Changes:\s*(.+),m,linear,"(""Changes:""+""\n"")*",0.0,0.3,0.0,linear,"""Changes:""+run("" "")+""\u2028""+x",0.1,0.0,0.0,linear
apps/web/src/features/session/tool/tools/session-get-tool.tsx,46,tool renderers,^Parent:\s*(ses_\S+),m,linear,"""Parent:""+run(""a"")+""\u2029""+x",0.0,0.0,3.4,linear,"""Parent:""+run("" "")+""\u2028""+x",0.1,0.0,0.1,linear
apps/web/src/features/session/tool/tools/session-get-tool.tsx,48,tool renderers,^Todos:\n([\s\S]*?)(?=\n(?:Lineage,Storage|===))|m,SUPERLINEAR,"(""Todos:\n""+""\r\n"")*",20.2,70.3,342.5,SUPERLINEAR,"(""Todos:\n"")*",13.8,54.7,221.5,fixed 6bf34eb4c7: parseSessionGetOutput
apps/web/src/features/session/tool/tools/session-get-tool.tsx,54,tool renderers,^\[(\w+)\]\s*(.*),,linear,"run("" "")+stop",0.0,0.0,0.3,linear,"AST ""\\w+"": prefix+run(""a"")+""\u2028""+x",0.0,0.0,0.1,linear
apps/web/src/features/session/tool/tools/session-get-tool.tsx,60,tool renderers,=== CONVERSATION \((.+?)\) ===,,SUPERLINEAR,"(""=== CONVERSATION (""+""a"")*",2.4,9.4,37.6,SUPERLINEAR,"AST "".+?"": (prefix)*",3.4,13.5,54.1,fixed 6bf34eb4c7: parseSessionGetOutput
apps/web/src/features/session/tool/tools/session-get-tool.tsx,61,tool renderers,(\d+) msgs?,,SUPERLINEAR,"AST ""\\d+"": prefix+run(""0"")+""\r""+x",91.7,365.2,1505.1,TIMEOUT,"AST ""\\d+"": prefix+x+run(""0"")+""\r""+x",,,,fixed 6bf34eb4c7: parseSessionGetOutput
apps/web/src/features/session/tool/tools/session-get-tool.tsx,62,tool renderers,(\d+) tool calls?,,SUPERLINEAR,"AST ""\\d+"": prefix+x+run(""0"")+""\r""+x",94.9,372.1,1527.3,TIMEOUT,"AST ""\\d+"": prefix+x+run(""0"")+""\r""+x",,,,fixed 6bf34eb4c7: parseSessionGetOutput
apps/web/src/features/session/tool/tools/session-get-tool.tsx,63,tool renderers,=== COMPRESSION ===\n(.+),m,linear,"(""=== COMPRESSION ===\n""+""\n"")*",1.0,0.0,0.0,linear,"(""=== COMPRESSION ===\n""+""\r\n"")*",0.0,0.0,0.1,linear
apps/web/src/features/session/tool/tools/session-lineage-tool.tsx,28,tool renderers,ses_,g,linear,"(""ses_""+""\n"")*",1.5,0.2,0.3,linear,"(""ses_""+"" "")*",0.0,0.1,0.1,linear
apps/web/src/features/session/tool/tools/session-list-background-tool.tsx,35,tool renderers,\*\*(ses_\S+)\*\*.*?status:\s*(\w+).*?project:\s*(\S+),gi,TIMEOUT,"AST "".*?"": (prefix)*",,,,TIMEOUT,"AST ""\\S+"": (prefix)*",,,,blocked #5480 (mobile copy fixed in 3c6e90b526)
apps/web/src/features/session/tool/tools/session-read-tool.tsx,45,tool renderers,\*\*Status:\*\*\s*(\w+),,linear,"(""**Status:**""+""\n"")*",0.1,0.4,0.0,linear,"""**Status:**""+run("" "")+""\u2028""+x",0.1,0.0,0.0,linear
apps/web/src/features/session/tool/tools/session-read-tool.tsx,46,tool renderers,\*\*Agent:\*\*\s*(\w+),,linear,"AST ""\\w+"": (prefix+""\n"")*",0.0,0.0,2.4,linear,"""**Agent:**""+run("" "")+""\u2028""+x",0.0,0.0,0.1,linear
apps/web/src/features/session/tool/tools/session-read-tool.tsx,47,tool renderers,\*\*Messages:\*\*\s*(\d+),,linear,"AST ""\\d+"": (prefix+""0""+""\n"")*",0.0,0.0,1.0,linear,"""**Messages:**""+run("" "")+""\u2029""+x",0.0,0.1,0.2,linear
apps/web/src/features/session/tool/tools/session-read-tool.tsx,48,tool renderers,\*\*Tool calls:\*\*\s*(\d+),,linear,"AST ""\\d+"": (prefix+""\n"")*",0.0,0.0,0.3,linear,"AST (example minus last+"" \n"")*",0.0,0.4,0.1,linear
apps/web/src/features/session/tool/tools/session-read-tool.tsx,49,tool renderers,\*\*Tools:\*\*\s*(.+),,linear,"""**Tools:**""+run("" "")+""\u2028""+x",0.4,0.0,0.0,linear,"""**Tools:**""+run("" "")+""\u2028""+x",0.1,0.0,0.0,linear
apps/web/src/features/session/tool/tools/session-read-tool.tsx,64,tool renderers,^\[(\w+)\]\s+\*\*(\w+)\*\*:\s*(.+),gm,linear,"(""[""+""\n"")*",0.6,0.0,0.0,linear,"(""[""+""\n"")*",0.1,0.0,0.1,linear
apps/web/src/features/session/tool/tools/session-search-tool.tsx,36,tool renderers,^(ses_\S+)\s*\,"\s*""([^""]*)""\s*\|\s*(\S+.*?)\s*\|\s*score=(\d+)|",TIMEOUT,"AST ""\\s*"": (prefix)*",,,,TIMEOUT,"AST ""\\s*"": (prefix)*",,,,fixed e0e56a1028: parseSessionSearchHits
apps/web/src/features/session/tool/tools/session-search-tool.tsx,38,tool renderers,^Snippet:\s*(.+),,linear,"(""Snippet:""+""\n"")*",0.1,0.0,0.3,linear,"""Snippet:""+run(""a"")+""\u2028""+x",0.0,0.0,0.0,linear
apps/web/src/features/session/tool/tools/session-spawn-urls.ts,6,tool renderers,^\/projects\/([^/]+)\/sessions\/([^/?#]+),,linear,"(""/projects/""+""\n"")*",0.1,0.5,0.0,linear,"""/projects/""+run("" "")+""\u2028""+x",0.0,0.0,0.1,linear
apps/web/src/features/session/tool/tools/skill-tool.tsx,52,tool renderers,<skill_files>[\s\S]*?<\/skill_files>,,SUPERLINEAR,"(""<skill_files>""+""\r\n"")*",2.6,7.6,36.7,SUPERLINEAR,"AST ""[\\s\\S]*?"": (prefix+"" ""+""\n"")*",4.5,17.0,77.1,fixed 591aeae737: skillDocumentBody
apps/web/src/features/session/tool/tools/skill-tool.tsx,53,tool renderers,Base directory:.*$,m,linear,"(""Base directory:""+""\n"")*",0.0,0.5,0.0,linear,"AST (example minus last+"" \n"")*",0.0,0.0,0.1,linear
apps/web/src/features/session/tool/tools/skill-tool.tsx,54,tool renderers,Note:.*relative to the base directory.*$,m,SUPERLINEAR,"(""Note:""+""a"")*",14.8,60.0,238.9,SUPERLINEAR,"(""Note:"")*",18.1,72.7,292.0,fixed 591aeae737: skillDocumentBody
apps/web/src/features/session/tool/tools/task-delete-tool.tsx,48,tool renderers,<skill_content[^>]*>([\s\S]*?)<\/skill_content>,,SUPERLINEAR,"AST ""[^>]*"": (prefix+"" ""+""\n"")*",5.9,24.0,104.4,SUPERLINEAR,"AST ""[\\s\\S]*?"": (prefix+"" ""+"" \n"")*",4.2,15.7,72.3,fixed afd4450684: dead copies deleted
apps/web/src/features/session/tool/tools/task-delete-tool.tsx,53,tool renderers,<skill_files>([\s\S]*?)<\/skill_files>,,SUPERLINEAR,"AST ""[\\s\\S]*?"": (prefix+"" ""+""\n"")*",1.9,7.6,37.2,SUPERLINEAR,"(""<skill_files>""+"" \n"")*",5.1,17.6,82.5,fixed afd4450684: dead copies deleted
apps/web/src/features/session/tool/tools/task-delete-tool.tsx,55,tool renderers,<file>(.*?)<\/file>,g,SUPERLINEAR,"(""<file>"")*",7.5,29.7,120.0,SUPERLINEAR,"(""<file>""+""a"")*",7.9,30.3,123.1,fixed afd4450684: dead copies deleted
apps/web/src/features/session/tool/tools/triggers-tool.tsx,39,tool renderers,Trigger created:\s*(\S+),,linear,"(""Trigger created:""+""\n"")*",0.0,0.0,1.0,linear,"AST ""\\S+"": prefix+run(""a"")+""\u2029""+x",0.0,0.0,0.1,linear
apps/web/src/features/session/tool/tools/triggers-tool.tsx,48,tool renderers,TRIGGERS\s*\((\d+)\),,linear,"("")""+""\r\n"")*",0.0,0.0,0.8,linear,"AST ""\\s*"": (prefix+"" \n"")*",0.1,0.0,0.1,linear
apps/web/src/features/session/tool/tools/triggers-tool.tsx,135,tool renderers,^\[(\w+)]\s+(\S+)\s*\,\s*(webhook|cron):\s*(.+?)\s*\|\s*(\w+)\s*→\s*(\w+)\s*\|\s*last_run:\s*(.+)$|,TIMEOUT,"AST ""\\s*"": prefix+run("" "")+almost",,,,TIMEOUT,"AST ""\\s*"": prefix+run("" "")+stop",,,,fixed c238fc9cdd: parseTriggerLines
apps/web/src/features/session/tool/tools/web-fetch-tool.tsx,55,tool renderers,^Error:\s*,i,linear,"(""Error:""+""\r\n"")*",0.3,0.1,0.0,linear,"AST ""\\s*"": prefix+run("" "")+""\u2029""+x",0.0,0.0,0.0,linear
apps/web/src/features/session/turn/channel-message.ts,43,renderer closure,^How to work:,m,linear,"""How to work:""+run("" "")+""\u2028""+x",0.6,0.0,0.0,linear,"""How to work:""+run("" "")+""\u2028""+x",0.2,0.0,0.0,linear
apps/web/src/features/session/turn/channel-message.ts,44,renderer closure,^Attached files \(download with,m,linear,"""Attached files (download with""+run(""a"")+""\u2029""+x",0.0,0.0,0.7,linear,"run(""0"")+stop",0.0,0.2,0.0,linear
apps/web/src/features/session/turn/channel-message.ts,45,renderer closure,^The user also attached files:,m,linear,"(""The user also attached files:""+""\n"")*",0.1,0.0,0.5,linear,"(""The user also attached files:""+""\n"")*",0.1,0.0,0.0,linear
apps/web/src/features/session/turn/channel-message.ts,46,renderer closure,"^To reply, run:",m,linear,"""To reply, run:""+run(""a"")+""\u2029""+x",0.0,0.0,0.8,linear,"AST (example minus last+"" \n"")*",0.0,0.0,0.1,linear
apps/web/src/features/session/turn/channel-message.ts,47,renderer closure,^Agent CLIs are installed in,m,linear,"""Agent CLIs are installed in""+run("" "")+""\u2028""+x",0.0,0.4,0.0,linear,"""Agent CLIs are installed in""+run("" "")+""\u2028""+x",0.1,0.0,0.0,linear
apps/web/src/features/session/turn/channel-message.ts,48,renderer closure,^── (?:Slack,Teams|Telegram) instructions|m,linear,"(""── ""+""\n"")*",0.1,1.5,0.0,linear,"run(""\t"")+stop",0.3,0.0,0.0,linear
apps/web/src/features/session/turn/channel-message.ts,49,renderer closure,^Chat ID:,m,linear,"(""Chat ID:""+""\n"")*",0.0,0.0,0.4,linear,"run("" "")+stop",0.1,0.0,0.0,linear
apps/web/src/features/session/turn/channel-message.ts,54,renderer closure,&nbsp;,gi,linear,"run(""a"")+stop",0.0,0.0,0.3,linear,"(""&nbsp;""+"" "")*",0.0,0.0,0.1,linear
apps/web/src/features/session/turn/channel-message.ts,54,renderer closure,[ \t]+,g,linear,"AST (example minus last+"" \n"")*",0.1,0.3,0.9,linear,"AST (example minus last+"" \n"")*",0.1,0.1,0.3,linear
apps/web/src/features/session/turn/channel-message.ts,77,renderer closure,`^${label}:\\s*(.*)$`,'m',skip,,,,,skip,,,,,"dynamic ^label:\s*(.*)$ with m: every match succeeds at its first label, linear; user-message path"
apps/web/src/features/session/turn/channel-message.ts,83,renderer closure,^Message:\r?\n,m,linear,"""Message:""+run(""a"")+""\u2029""+x",0.0,0.0,3.6,linear,"(""Message:""+""a"")*",0.0,0.0,0.1,linear
apps/web/src/features/session/turn/channel-message.ts,91,renderer closure,^You're answering a message on Microsoft Teams as a teammate\.$,m,linear,"run(""a"")+stop",0.0,0.0,0.3,linear,"(""You're answering a message on Microsoft Teams as a teammate.""+""a"")*",0.0,0.0,0.1,linear
apps/web/src/features/session/turn/channel-message.ts,97,renderer closure,^You're answering a message on Slack as a teammate\.$,m,linear,"run(""\t"")+stop",0.0,0.0,0.4,linear,"(""You're answering a message on Slack as a teammate.""+""\n"")*",0.0,0.5,0.0,linear
apps/web/src/features/session/turn/channel-message.ts,103,renderer closure,^You received a message on Telegram\.$,m,linear,"run(""0"")+stop",0.0,0.3,0.0,linear,"""You received a message on Telegram.""+run(""0"")+stop",0.0,0.0,0.2,linear
apps/web/src/features/session/turn/channel-message.ts,110,renderer closure,^New message from (.+?) in the same Teams conversation:$,m,linear,"run(""a"")+stop",0.0,0.0,0.4,linear,"AST (example minus last+"" \n"")*",0.0,0.0,0.1,linear
apps/web/src/features/session/turn/channel-message.ts,111,renderer closure,^New message from (.+?) in the same Slack thread:$,m,linear,"run(""a"")+stop",0.0,0.0,0.4,linear,"(""New message from ""+""\n"")*",0.4,0.0,0.1,linear
apps/web/src/features/session/turn/dcp-notification.ts,38,renderer closure,"<dcp-item\s+tool=""([^""]*?)""\s+description=""([^""]*?)""\s*\/>",g,linear,"""<dcp-item""+run("" "")+""\u2028""+x",0.4,0.0,0.1,linear,"(""description=\""""+""a"")*",0.0,0.0,0.1,linear
apps/web/src/features/session/turn/dcp-notification.ts,47,renderer closure,&quot;,g,linear,"run(""a"")+stop",0.0,0.3,0.0,linear,"(""&quot;""+"" "")*",0.0,0.0,0.1,linear
apps/web/src/features/session/turn/dcp-notification.ts,48,renderer closure,&lt;,g,linear,"(""&lt;"")*",0.1,0.1,0.3,linear,"(""&lt;""+"" "")*",0.0,0.1,0.1,linear
apps/web/src/features/session/turn/dcp-notification.ts,49,renderer closure,&gt;,g,linear,"(""&gt;""+""a"")*",0.1,0.1,0.6,linear,"(""&gt;""+"" "")*",0.0,0.1,0.1,linear
apps/web/src/features/session/turn/dcp-notification.ts,50,renderer closure,&amp;,g,linear,"run(""0"")+stop",0.0,0.2,0.0,linear,"(""&amp;""+""a"")*",0.0,0.0,0.1,linear
apps/web/src/features/session/turn/dcp-notification.ts,54,renderer closure,"`${name}=""([^""]*?)""`",,skip,,,,,skip,,,,,"dynamic attribute reader, linear (same resolved form)"
apps/web/src/features/session/turn/dcp-notification.ts,60,renderer closure,^▣ DCP \, ~([\d.]+K?) tokens saved total|,linear,"(""▣ DCP | ~""+""\n"")*",0.4,0.0,0.0,linear,"""▣ DCP | ~""+run(""0"")+stop",0.0,0.0,0.5,linear
apps/web/src/features/session/turn/dcp-notification.ts,62,renderer closure,"▣ Pruning \(~([\d.]+K?) tokens(?:, distilled ([\d.]+K?) tokens)?\)(?:\s*—\s*(.+))?",,linear,"""—""+run("" "")+"")""-ish",0.0,0.0,0.2,linear,"AST ""[\\d.]+"": (prefix+""0""+"" \n"")*",0.0,0.1,0.5,linear
apps/web/src/features/session/turn/dcp-notification.ts,63,renderer closure,→\s+(\S+?):\s+(.+),g,linear,"AST ""\\s+"": (prefix+"" ""+""\n"")*",0.0,0.1,1.2,linear,""":""+run("" "")+stop",0.0,0.0,0.2,linear
apps/web/src/features/session/turn/plan-card.tsx,237,renderer closure,:,g,linear,"("":""+"" "")*",0.1,0.4,0.9,linear,"("":""+"" "")*",0.0,0.1,0.1,linear
apps/web/src/features/session/turn/user-message.tsx,324,renderer closure,QUOTE_MARKER_RE,,skip,,,,,skip,,,,,"dynamic copy of QUOTE_MARKER_RE: literal-delimited, linear"
apps/web/src/features/session/turn/user-message.tsx,583,renderer closure,^(data,blob):|i,linear,"run(""a"")+stop",0.0,0.0,0.6,linear,"(""data""+""\r\n"")*",0.0,0.0,2.8,linear
apps/web/src/features/session/turn/user-message.tsx,586,renderer closure,\.hei[cf]$,i,linear,""".hei""+run(""a"")+""\u2029""+x",0.0,0.0,1.0,linear,"("".hei"")*",0.0,0.0,0.1,linear
apps/web/src/features/session/turn/user-message.tsx,586,renderer closure,^image\/hei[cf]\b,i,linear,"(""image/hei""+""\n"")*",0.0,0.5,0.0,linear,"(""image/hei""+""\n"")*",0.1,0.0,0.0,linear
apps/web/src/features/session/turn/user-message.tsx,1618,renderer closure,^@,,linear,"run(""\t"")+stop",0.0,0.0,0.2,linear,"run("" "")+stop",0.0,0.0,0.0,linear
apps/web/src/features/session/turn/user-message.tsx,1619,renderer closure,^@,,linear,"run(""\t"")+stop",0.0,0.0,0.2,linear,"run("" "")+stop",0.0,0.0,0.0,linear
apps/web/src/features/session/turn/user-message.tsx,1625,renderer closure,^@,,linear,"run(""\t"")+stop",0.0,0.0,0.2,linear,"run("" "")+stop",0.0,0.0,0.0,linear
apps/web/src/features/session/turn/user-message.tsx,1626,renderer closure,^@,,linear,"run(""\t"")+stop",0.0,0.0,0.2,linear,"run("" "")+stop",0.0,0.0,0.0,linear
apps/web/src/features/session/turn/user-message.tsx,1631,renderer closure,^@,,linear,"run(""\t"")+stop",0.0,0.0,0.2,linear,"run("" "")+stop",0.0,0.0,0.0,linear
apps/web/src/features/sso-setup/setup-wizard.tsx,176,renderer closure,"""([^""]+)""",g,linear,"(""\""""+""\n"")*",0.4,0.2,0.7,linear,"(""\""""+""\n"")*",0.1,0.1,0.2,linear
apps/web/src/features/sso-setup/setup-wizard.tsx,545,renderer closure,^https?:\/\/.+,i,linear,"AST "".+"": prefix+!+run("" "")+stop",0.0,0.0,0.9,linear,"""http""+run("" "")+""\u2028""+x",0.1,0.0,0.0,linear
apps/web/src/features/sso-setup/setup-wizard.tsx,730,renderer closure,^https?:\/\/.+,i,linear,"AST "".+"": prefix+!+run("" "")+stop",0.0,0.0,0.9,linear,"run(""."")+stop",0.0,0.0,0.0,linear
apps/web/src/features/sso-setup/setup-wizard.tsx,732,renderer closure,"^[a-z0-9.-]+\.[a-z]{2,}$",i,linear,"run(""\t"")+stop",0.0,0.0,0.3,linear,"run(""0"")+stop",0.0,0.0,0.2,linear
apps/web/src/features/workspace/customize/migrate-to-v2/manifest-version.ts,20,renderer closure,"kortix_version\s*[:=]\s*""?(\d+)""?",,linear,"run(""\t"")+stop",0.0,0.0,0.4,linear,"(""kortix_version""+""\n"")*",0.2,0.0,0.0,linear
apps/web/src/features/workspace/customize/sections/llm-provider/custom-provider-form.tsx,117,renderer closure,^[a-z0-9][a-z0-9_-]*$,,linear,"AST ""[a-z0-9_-]*"": (prefix+""\n"")*",0.0,0.0,0.7,linear,"AST ""[a-z0-9_-]*"": prefix+run(""a"")+almost",0.0,0.0,0.1,linear
apps/web/src/features/workspace/customize/sections/llm-provider/custom-provider-form.tsx,120,renderer closure,^https?:\/\/,,linear,"run(""a"")+stop",0.0,0.0,0.3,linear,"run("" "")+stop",0.0,0.0,0.0,linear
apps/web/src/features/workspace/customize/sections/llm-provider/custom-provider-form.tsx,128,renderer closure,-,g,linear,"(""-""+""\n"")*",2.0,0.4,1.4,linear,"(""-""+""\r\n"")*",0.0,0.0,0.1,linear
apps/web/src/features/workspace/customize/sections/llm-provider/custom-provider-form.tsx,199,renderer closure,[^a-z0-9_-],g,linear,"run(""\t"")+stop",0.3,0.6,1.3,linear,"run(""<"")+stop",0.1,0.1,0.5,linear
apps/web/src/features/workspace/customize/sections/llm-provider/custom-provider-panel.tsx,56,renderer closure,^CUSTOM_(.+)_API_KEY$,,linear,"""CUSTOM_""+run(""a"")+""\u2029""+x",0.0,0.0,0.6,linear,"""_API_KEY""+run(""a"")+""\r""+x",0.3,0.0,0.0,linear
apps/web/src/features/workspace/customize/sections/llm-provider/custom-provider-panel.tsx,67,renderer closure,_,g,linear,"(""_"")*",0.2,0.4,0.9,linear,"(""_""+"" "")*",0.1,0.1,0.1,linear
apps/web/src/features/workspace/customize/sections/llm-provider/model-rows.ts,15,renderer closure,-\d{8}$,,linear,"(""-""+""\r\n"")*",1.6,0.0,0.0,linear,"AST ""\\d{8}"": (prefix)*",0.0,0.0,0.1,linear
apps/web/src/features/workspace/customize/sections/llm-provider/utils.ts,56,renderer closure,\s*\(ChatGPT\)$,,TIMEOUT,"""(ChatGPT)""+run("" "")+stop",,,,TIMEOUT,"""(ChatGPT)""+run(""\n"")+stop",,,,out of scope: model names (config)
apps/web/src/features/workspace/customize/sections/llm-provider/utils.ts,104,renderer closure,^www\.,,linear,"""www.""+run("" "")+""\r""+x",0.0,0.0,0.3,linear,"""www.""+run("" "")+""\u2029""+x",0.0,0.0,0.0,linear
apps/web/src/features/workspace/customize/sections/llm-provider/utils.ts,154,renderer closure,^[A-Z0-9]+_,,linear,"(""_""+""\n"")*",0.0,0.0,1.1,linear,"AST ""[A-Z0-9]+"": prefix+run(""0"")+""\r""+x",0.0,0.0,0.1,linear
apps/web/src/features/workspace/customize/sections/llm-provider/utils.ts,155,renderer closure,_,g,linear,"(""_"")*",0.2,0.4,0.9,linear,"(""_""+"" "")*",0.1,0.1,0.1,linear
apps/web/src/features/workspace/customize/sections/view/gateway/_shared.tsx,20,renderer closure,[-_],g,linear,"run(""-"")+stop",0.2,0.4,0.8,linear,"run(""-"")+stop",0.1,0.2,0.3,linear
apps/web/src/features/workspace/customize/sections/view/gateway/_shared.tsx,20,renderer closure,\b\w,g,linear,"AST (example minus last+""\n"")*",0.1,0.0,0.9,linear,"run(""."")+stop",0.0,0.0,0.1,linear
apps/web/src/features/workspace/customize/sections/view/gateway/gateway-budgets.tsx,395,renderer closure,[^0-9.],g,linear,"run(""\"""")+stop",0.2,0.6,1.2,linear,"run(""a"")+stop",0.1,0.1,0.3,linear
apps/web/src/features/workspace/project-sidebar/project-session-list-helpers.ts,312,renderer closure,^(\d+)\s+(second,minute|hour|day|month|year)s?$|,linear,"(""second""+""\n"")*",0.1,0.8,0.0,linear,"""minute""+run(""a"")+""\u2029""+x",0.0,0.6,0.0,linear
apps/web/src/features/workspace/shared/access/principal-picker.tsx,85,renderer closure,^[^\s@]+@[^\s@]+\.[^\s@]+$,,linear,"run(""a"")+stop",0.0,0.0,0.3,linear,"AST ""[^\\s@]+"": prefix+run(""a"")+stop",0.0,0.1,0.1,linear
